municipio_id,municipio_nombre,establecimiento_id,establecimiento_nombre,region_educativa,clave,cueanexo,modalidad,nivel,direccion,telefono,rpv,email,sector,dependencia,tipo_organizacion,area,ambito,desfavorabilidad,subvencion,sede_axo_ext,categoria,depend_func,cui,periodo,matricula,varones,mujeres,secciones,turnos,cue,anexo,nro_escuela,latitud,longitud
06441,La Plata,11,"CENTRO DE EDUCACIÓN DE ADULTOS Nº 707/10 ""ADOLFO SENEL""",Región 1,0001DC0707,60291402,Educación de Jóvenes y Adultos,Nivel Primario,409 - 3302,221-421-1616,,princce2010@hotmail.com.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600105686,Inicial 2026,28,12,16,2,TARDE,602914,2,707,-34.87230482915734,-58.11693395151664
06441,La Plata,13,"CENTRO DE EDUCACIÓN DE ADULTOS Nº 711/10 ""SOLDADO DE LA INDEPENDENCIA""",Región 1,0001DC0711,60291401,Educación de Jóvenes y Adultos,Nivel Primario,63 Y 22 - S/N,221-451-0607,,princce2010@hotmail.com.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100244,Inicial 2026,40,7,33,4,"TARDE,VESPERTINO",602914,1,711,-34.93746840912202,-57.953269532163674
06441,La Plata,14,"CENTRO DE ADULTOS Nº714 ""FRANCISCO BRUNET""",Región 1,0001DC0714,61206000,Educación de Jóvenes y Adultos,Nivel Primario,208 Y 518 - S/N,221-49-1660,,eleovelez@gmail.com,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,SEDE,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100259,Inicial 2026,47,19,28,5,"MAÑANA,TARDE,VESPERTINO",612060,0,714,-34.984366321446025,-58.088904451274864
06441,La Plata,15,CENTRO DE EDUCACIÓN DE ADULTOS Nº 715/03,Región 1,0001DC0715,61138901,Educación de Jóvenes y Adultos,Nivel Primario,140 E/ 50 Y 49 - S/N,221-479-0682,27294,epa703laplata@abc.gob.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100263,Inicial 2026,15,7,8,1,VESPERTINO,611389,1,715,-34.94571650950588,-57.98438223484629
06441,La Plata,16,CENTRO DE EDUCACIÓN DE ADULTOS Nº 716/13,Región 1,0001DC0716,60911501,Educación de Jóvenes y Adultos,Nivel Primario,4 E/611 Y 612 - S/N,221-486-2815,,epa713laplata@abc.gob.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100271,Inicial 2026,32,10,22,2,"TARDE,VESPERTINO",609115,1,716,-34.9539091040174,-57.88724585000833
06441,La Plata,17,CENTRO DE EDUCACIÓN DE ADULTOS Nº 720/13,Región 1,0001DC0720,60911502,Educación de Jóvenes y Adultos,Nivel Primario,23 ESQ.76 - S/N,221-457-8602,,epa713laplata@abc.gob.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100285,Inicial 2026,28,1,27,2,MAÑANA,609115,2,720,-34.94957576750375,-57.940139922212964
06441,La Plata,18,CENTRO DE EDUCACIÓN DE ADULTOS Nº 722/06,Región 1,0001DC0722,61313801,Educación de Jóvenes y Adultos,Nivel Primario,142 E/70 Y 71 - S/N,221-456-3295,21370,epa706laplata@abc.gob.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100292,Inicial 2026,43,9,34,3,"TARDE,VESPERTINO",613138,1,722,-34.96297865443772,-57.966265242940366
06441,La Plata,19,CENTRO DE EDUCACIÓN DE ADULTOS Nº 723/06,Región 1,0001DC0723,61313802,Educación de Jóvenes y Adultos,Nivel Primario,197 E/ 46 Y 47 - S/N,221-496-1022,21399,odc0010723@abc.gov.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100302,Inicial 2026,76,16,60,6,"TARDE,VESPERTINO",613138,2,723,-34.99766643655389,-58.04566609051257
06441,La Plata,20,CENTRO DE ADULTOS Nº725,Región 1,0001DC0725,60288400,Educación de Jóvenes y Adultos,Nivel Primario,173 Y 517 - 1111,221-478-0015,,santiagocornejo301@hotmail.com,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,1,Oficial,SEDE,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100318,Inicial 2026,126,47,79,10,"NOCHE,TARDE,VESPERTINO",602884,0,725,-34.95040731332901,-58.05433817830476
06441,La Plata,21,CENTRO DE ADULTOS Nº726,Región 1,0001DC0726,60051200,Educación de Jóvenes y Adultos,Nivel Primario,132 BIS EN/ 484 Y 485 - S/N,221-538-3370,,equipo726@gmail.com,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,1,Oficial,SEDE,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100325,Inicial 2026,128,25,103,10,"MAÑANA,TARDE,VESPERTINO",600512,0,726,-34.897557455866654,-58.043085443091954
06441,La Plata,22,CENTRO DE EDUCACIÓN DE ADULTOS Nº 727/18,Región 1,0001DC0727,60073501,Educación de Jóvenes y Adultos,Nivel Primario,DIAGONAL 144 ENTRE 414 BIS Y 415 - S/N,221-487-1683,30630,escuela718@hotmail.com,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,1,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100339,Inicial 2026,20,7,13,2,VESPERTINO,600735,1,727,-34.8878353102549,-58.12574083142784
06441,La Plata,23,CENTRO DE EDUCACIÓN DE ADULTOS Nº 728/04,Región 1,0001DC0728,60317201,Educación de Jóvenes y Adultos,Nivel Primario,520 Y 139 - S/N,221-470-6910,21299,miriamfraga61@yahoo.com.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100341,Inicial 2026,20,6,14,2,"TARDE,VESPERTINO",603172,1,728,-34.92035435505219,-58.0159905850516
06441,La Plata,24,"CENTRO DE EDUCACIÓN DE ADULTOS Nº 733/12 ""JUAN ZORILLA DE SAN MARTÍN""",Región 1,0001DC0733,60897902,Educación de Jóvenes y Adultos,Nivel Primario,520 E/5 Y 5 BIS - S/N,-,,odc0010733@abc.gov.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100356,Inicial 2026,66,25,41,5,"TARDE,VESPERTINO",608979,2,733,-34.888753802199695,-57.98105198376563
06441,La Plata,25,CENTRO DE EDUCACIÓN DE ADULTOS Nº 735/09,Región 1,0001DC0735,61563801,Educación de Jóvenes y Adultos,Nivel Primario,54 - S/N,221-483-1217,,odc0010735@abc.gov.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600105162,Inicial 2026,30,14,16,3,"MAÑANA,TARDE,VESPERTINO",615638,1,735,-34.919707374387805,-57.91686318293207
06441,La Plata,26,CENTRO DE ADULTOS Nº736,Región 1,0001DC0736,60890200,Educación de Jóvenes y Adultos,Nivel Primario,3 SINDICATO DE LUZ Y FUERZA - 481,221-15-590-6972,,alejandranoemiguera@gmail.com,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,SEDE,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100373,Inicial 2026,24,5,19,1,TARDE,608902,0,736,-34.905037597814854,-57.954053939462945
06441,La Plata,27,CENTRO DE EDUCACIÓN DE ADULTOS Nº 737/09,Región 1,0001DC0737,61563802,Educación de Jóvenes y Adultos,Nivel Primario,116 ENTRE 62 Y 63 - S/N,221-483-1217,,odc0010737@abc.gov.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,1,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600105693,Inicial 2026,30,12,18,3,"MAÑANA,TARDE,VESPERTINO",615638,2,737,-34.915566945806106,-57.93069561440909
06441,La Plata,28,CENTRO DE EDUCACIÓN DE ADULTOS Nº 738/06,Región 1,0001DC0738,61313803,Educación de Jóvenes y Adultos,Nivel Primario,177 ( 66 Y 67) - S/N,221-450-1400,21382,odc0010738@abc.gov.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,2,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100394,Inicial 2026,11,2,9,1,TARDE,613138,3,738,-34.99270496046232,-58.006526516779715
06441,La Plata,29,CENTRO DE EDUCACIÓN DE ADULTOS Nº 739/04,Región 1,0001DC0739,60317203,Educación de Jóvenes y Adultos,Nivel Primario,135 ENTRE 524 Y 525 - S/N,221-470-8221,21374,miriamfraga61@yahoo.com.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,1,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600105638,Inicial 2026,20,6,14,2,"MAÑANA,VESPERTINO",603172,3,739,-34.92064608655465,-58.006713276629505
06441,La Plata,30,CENTRO DE EDUCACIÓN DE ADULTOS Nº 740/04,Región 1,0001DC0740,60317202,Educación de Jóvenes y Adultos,Nivel Primario,132 E/ 39 Y 40 - S/N,221-470-8221,21326,epa704laplata@abc.gob.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100409,Inicial 2026,10,5,5,1,VESPERTINO,603172,2,740,-34.93070575346432,-57.98685008965399
06441,La Plata,31,CENTRO DE EDUCACIÓN DE ADULTOS Nº 741/03,Región 1,0001DC0741,61138902,Educación de Jóvenes y Adultos,Nivel Primario,131 E/ 77 Y 78 - S/N,221-451-6752,21188,epa703laplata@abc.gob.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600105158,Inicial 2026,62,22,40,3,"TARDE,VESPERTINO",611389,2,741,-34.95781046287872,-57.94715143528397
06441,La Plata,32,"CENTRO DE EDUCACIÓN DE ADULTOS Nº 742/12 ""PEDRO BENOIT""",Región 1,0001DC0742,60897903,Educación de Jóvenes y Adultos,Nivel Primario,527 Y 16 - S/N,-,21388,,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,1,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100421,Inicial 2026,31,18,13,3,"MAÑANA,TARDE,VESPERTINO",608979,3,742,-34.904425594662044,-57.98378863013521
06441,La Plata,33,CENTRO DE ADULTOS Nº743,Región 1,0001DC0743,61327200,Educación de Jóvenes y Adultos,Nivel Primario,122 E/603 Y 604 - S/N,221-498-0108,86750,cea743@hotmail.com,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,1,Oficial,SEDE,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100432,Inicial 2026,36,16,20,2,VESPERTINO,613272,0,743,-34.939752815435526,-57.88366426488621
06441,La Plata,34,CENTRO DE EDUCACIÓN DE ADULTOS Nº 744/13,Región 1,0001DC0744,60911503,Educación de Jóvenes y Adultos,Nivel Primario,7 Y 601 - S/N,221-486-4335,,epa713laplata@abc.gob.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100445,Inicial 2026,50,7,43,4,"MAÑANA,VESPERTINO",609115,3,744,-34.95181909577033,-57.90137520479448
06441,La Plata,36,ESCUELA DE ADULTOS Nº746,Región 1,0001DE0746,60072900,Educación de Jóvenes y Adultos,Nivel Primario,192 Y 52 (UNIDAD PENAL Nº12-22 Y 25) - S/N,221-489-5011,,macobo@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,2,Oficial,SEDE,Primera,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100581,Inicial 2026,93,93,0,13,"INTERMEDIO,MAÑANA,TARDE,VESPERTINO",600729,0,746,-34.99555816847171,-58.03680786188814
06441,La Plata,38,CENTRO DE EDUCACIÓN DE ADULTOS Nº 749/10,Región 1,0001DC0749,60291403,Educación de Jóvenes y Adultos,Nivel Primario,4 - S/N,221-421-1616,,princce2010@hotmail.com.ar,Estatal,Oficial,CENTRO DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,EXTENSION,S/Datos,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600105780,Inicial 2026,23,6,17,2,TARDE,602914,3,749,-34.889023071212044,-57.97778947007368
06441,La Plata,39,ESCUELA DE ADULTOS Nº701,Región 1,0001DE0701,60072400,Educación de Jóvenes y Adultos,Nivel Primario,197 - 930,221-496-1092,,epa701laplata@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,2,Oficial,SEDE,Primera,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100466,Inicial 2026,216,216,0,14,"INTERMEDIO,MAÑANA",600724,0,701,-34.99950895497136,-58.04200836339012
06441,La Plata,40,"ESCUELA PRIMARIA DE ADULTOS Nº702 ""EVITA""",Región 1,0001DE0702,60288800,Educación de Jóvenes y Adultos,Nivel Primario,70 Y 149 - S/N,221-450-4378,21368,epa702laplata@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,2,Oficial,SEDE,Primera,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100478,Inicial 2026,173,0,173,12,"INTERMEDIO,MAÑANA",602888,0,702,-34.96877545412036,-57.973193319609884
06441,La Plata,41,"ESCUELA DE ADULTOS Nº703 ""VICENTE RASCIO""",Región 1,0001DE0703,61138900,Educación de Jóvenes y Adultos,Nivel Primario,62 - 31,221-450-4625,,esc703adultos@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,SEDE,Segunda,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600105428,Inicial 2026,87,27,60,8,"TARDE,VESPERTINO",611389,0,703,-34.953638650899464,-57.973019396122076
06441,La Plata,42,"ESCUELA DE ADULTOS Nº704 ""ING. LUIS MONTEVERDE""",Región 1,0001DE0704,60317200,Educación de Jóvenes y Adultos,Nivel Primario,139 E/ 33 Y 34 - S/N,221-470-8221,,diazdanielaalejandra613@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,1,Oficial,SEDE,Primera,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100497,Inicial 2026,80,18,62,8,"MAÑANA,TARDE,VESPERTINO",603172,0,704,-34.932208678646234,-58.00035750068347
06441,La Plata,43,"ESCUELA DE ADULTOS Nº706 ""CARLOS TOMAS SOURIGUES""",Región 1,0001DE0706,61313800,Educación de Jóvenes y Adultos,Nivel Primario,66 Y 153 - S/N,221-450-1400,,eepa706lh@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,1,Oficial,SEDE,Primera,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100506,Inicial 2026,144,39,105,12,"MAÑANA,TARDE,VESPERTINO",613138,0,706,-34.96946305031994,-57.98284252851438
06441,La Plata,44,"ESCUELA DE ADULTOS Nº709 ""BENITO LYNCH""",Región 1,0001DE0709,61563800,Educación de Jóvenes y Adultos,Nivel Primario,DIAGONAL 79 ESQ 115 - S/N,221-483-1217,,ode0010709@abc.gov.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,SEDE,Primera,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores","600100237,600102619",Inicial 2026,160,68,92,16,"INTERMEDIO,MAÑANA,NOCHE,TARDE,VESPERTINO",615638,0,709,-34.914919342734294,-57.93248022790587
06441,La Plata,45,"ESCUELA DE ADULTOS Nº710 ""DR. MARIAMO MORENO""",Región 1,0001DE0710,60291400,Educación de Jóvenes y Adultos,Nivel Primario,16 ENTRE 47 Y 48 - S/N,221-421-1616,,princce2010@hotmail.com.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,SEDE,Primera,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600100510,Inicial 2026,68,28,40,8,"MAÑANA,TARDE,VESPERTINO",602914,0,710,-34.92189406925225,-57.9610708712174
06441,La Plata,46,"ESCUELA DE ADULTOS Nº712 ""REPÚBLICA DE HAITI""",Región 1,0001DE0712,60897900,Educación de Jóvenes y Adultos,Nivel Primario,7 ESQ. 32 - S/N,221-422-4898,21338,escuelanumero712@gmail.com,Estatal,Oficial,ESCUELA DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,SEDE,Primera,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600105311,Inicial 2026,66,25,41,5,"TARDE,VESPERTINO",608979,0,712,-34.90059406995678,-57.968611594843
06441,La Plata,47,"ESCUELA DE ADULTOS Nº713 ""DR. CAMILO SALINAS""",Región 1,0001DE0713,60911500,Educación de Jóvenes y Adultos,Nivel Primario,7 E/ 75 Y 76 - S/N,221-452-3211,,epa713laplata@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,SEDE,Primera,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600105297,Inicial 2026,201,45,156,15,"INTERMEDIO,MAÑANA,TARDE,VESPERTINO",609115,0,713,-34.93365559722397,-57.92477457697821
06441,La Plata,48,ESCUELA DE ADULTOS Nº718,Región 1,0001DE0718,60073500,Educación de Jóvenes y Adultos,Nivel Primario,6 E/50 Y 51 - S/N,221-487-1683,21421,epa727laplata@abc.gob.ar,Estatal,Oficial,ESCUELA DE EDUCACIÓN PRIMARIA DE ADULTOS,INTERIOR,Urbano,0,Oficial,SEDE,Segunda,"Dirección de Educación de Jóvenes, Adultos y Adultos Mayores",600105221,Inicial 2026,101,26,75,10,"MAÑANA,VESPERTINO",600735,0,718,-34.84995306105918,-58.087600170087626
